1550048169 0.0
1550048311 123.0
1550048312 54.0
1550336126 135.0
1550336127 11.0
1550336134 6.0
1550338324 45.0
1550338325 56.0
1550338326 54.0
1550338327 54.0
1550338328 54.0
1550338329 54.0
1550338330 42.0
1550338331 6.0
1550338586 4.0
1550338887 0.0
1550339188 0.0
1550339333 2.0
1550339334 38.0
1550339335 49.0
1550339336 49.0
1550339337 47.0
1550339338 49.0
1550339339 47.0
1550339340 49.0
1550339341 49.0
1550339342 47.0
1550339343 47.0
1550339345 47.0
1550339346 40.0
1550339347 4.0
1550339648 0.0
1550339949 0.0
1550340250 0.0
1550340551 0.0
1550340852 0.0
1550341153 0.0
1550341454 0.0
1550341756 0.0
1550342057 0.0
1550342358 0.0
1550342659 0.0
1550342960 0.0
1550343261 0.0
1550343562 0.0
1550343863 0.0
1550344164 0.0
1550344465 0.0
1550344766 0.0
1550345067 0.0
1550345368 0.0
1550345670 0.0
1550345971 0.0
1550346272 0.0
1550346573 0.0
1550346874 0.0
1550347175 0.0
1550347476 0.0
1550347777 0.0
1550348078 0.0
1550348379 0.0
1550348680 0.0
1550348981 0.0
1550349283 0.0
1550349584 0.0
1550349885 0.0
1550350186 0.0
1550350487 0.0
1550350532 33.0
1550350533 56.0
1550350534 56.0
1550350535 56.0
1550350536 60.0
1550350537 63.0
1550350538 63.0
1550350540 63.0
1550350541 60.0
1550350542 63.0
1550350543 63.0
1550350544 63.0
1550350545 63.0
1550350546 63.0
1550350547 63.0
1550350548 63.0
1550350549 60.0
1550350550 58.0
1550350552 60.0
1550350553 60.0
1550350554 63.0
1550350555 56.0
1550350556 2.0
1550350557 2.0
1550350858 0.0
1550351159 0.0
1550351229 33.0
1550351230 45.0
1550351231 45.0
1550351233 45.0
1550351234 47.0
1550351235 47.0
1550351236 45.0
1550351237 45.0
1550351238 45.0
1550351239 47.0
1550351240 49.0
1550351241 47.0
1550351242 47.0
1550351244 49.0
1550351245 29.0
1550351247 2.0
1550351548 0.0
1550351849 0.0
1550352150 0.0
1550352451 0.0
1550352752 0.0
1550353053 0.0
1550353354 0.0
1550353655 0.0
1550353956 0.0
1550354257 0.0
1550354559 0.0
1550354860 0.0
1550355161 0.0
1550355462 0.0
1550355763 0.0
1550356064 0.0
1550356365 0.0
1550356666 0.0
1550356967 0.0
1550357268 0.0
1550357570 0.0
1550357871 0.0
1550358172 0.0
1550358473 0.0
1550358774 0.0
1550359075 0.0
1550359376 0.0
1550359677 0.0
1550359978 0.0
1550360279 0.0
1550360580 0.0
1550360881 0.0
1550361183 0.0
1550361484 0.0
1550361785 0.0
1550362086 0.0
1550362387 0.0
1550362688 0.0
1550362989 0.0
1550363290 0.0
1550363591 0.0
1550363892 0.0
1550364194 0.0
1550364495 0.0
1550364796 0.0
1550365097 0.0
1550365398 0.0
1550365699 0.0
1550366000 0.0
1550366301 0.0
1550366602 0.0
1550366903 0.0
1550367204 0.0
1550367505 0.0
1550367806 0.0
1550368108 0.0
1550368409 0.0
1550368710 0.0
1550369011 0.0
1550369312 0.0
1550369613 0.0
1550369914 0.0
1550370215 0.0
1550370516 0.0
1550370817 0.0
1550371118 0.0
1550371419 0.0
1550371721 0.0
1550372022 0.0
1550372323 0.0
1550372624 0.0
1550372925 0.0
1550373226 0.0
1550373527 0.0
1550373828 0.0
1550374129 0.0
1550374430 0.0
1550374731 0.0
1550375032 0.0
1550375333 0.0
1550375635 0.0
1550375936 0.0
1550376237 0.0
1550376538 0.0
1550376839 0.0
1550377140 0.0
1550377441 0.0
1550377742 0.0
1550378043 0.0
1550378344 0.0
1550378645 0.0
1550378946 0.0
1550379247 0.0
1550379549 0.0
1550379850 0.0
1550380151 0.0
1550380452 0.0
1550380753 0.0
1550381054 0.0
1550381355 0.0
1550381656 0.0
1550381957 0.0
1550382258 0.0
1550382559 0.0
1550382860 0.0
1550383161 0.0
1550383462 0.0
1550383763 0.0
1550384064 0.0
1550384365 0.0
1550384667 0.0
1550384968 0.0
1550385269 0.0
1550385570 0.0
1550385871 0.0
1550386172 0.0
1550386473 0.0
1550386774 0.0
1550387075 0.0
1550387376 0.0
1550387677 0.0
1550387977 0.0
1550388278 0.0
1550388580 0.0
1550388881 0.0
1550389182 0.0
1550389483 0.0
1550389784 0.0
1550390085 0.0
1550390386 0.0
1550390687 0.0
1550390988 0.0
1550391289 0.0
1550391590 0.0
1550391891 0.0
1550392192 0.0
1550392493 0.0
1550392794 0.0
1550393095 0.0
1550393396 0.0
1550393697 0.0
1550393998 0.0
1550394300 0.0
1550394601 0.0
1550394902 0.0
1550395203 0.0
1550395504 0.0
1550395805 0.0
1550396106 0.0
1550396407 0.0
1550396708 0.0
1550397009 0.0
1550397310 0.0
1550397611 0.0
1550397912 0.0
1550398213 0.0
1550398514 0.0
1550398815 0.0
1550399116 0.0
1550399417 0.0
1550399593 33.0
1550399594 31.0
1550399595 40.0
1550399596 40.0
1550399597 40.0
1550399598 38.0
1550399599 38.0
1550399600 40.0
1550399601 38.0
1550399602 38.0
1550399603 40.0
1550399604 38.0
1550399605 40.0
1550399606 38.0
1550399608 40.0
1550399609 40.0
1550399610 40.0
1550399611 40.0
1550399612 40.0
1550399613 40.0
